0.08112,0.085319,-0.019319,0.046417,-0.004595,0.050001,0.088589,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.010949,0.051434,0.024331,0.081865,-0.027956,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.0068103,0.12397
0.089916,0.067673,0.046417,-0.004595,0.050001,0.088589,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.051434,0.024331,0.081865,-0.027956,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.0085627,0.095671
0.085298,0.071159,-0.004595,0.050001,0.088589,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.024331,0.081865,-0.027956,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.030272,0.047249
0.069366,0.084322,0.050001,0.088589,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.081865,-0.027956,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.011233,0.10458
0.048646,0.089485,0.088589,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,-0.027956,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.094465,0.13933
0.032247,0.070262,0.08985,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,0.030564,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,-0.015061,0.16291
0.028639,0.018865,-0.062081,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.027509,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,-0.0029737,0.044981
0.042318,-0.05995,-0.0082512,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.052531,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,0.045182,-0.1038
0.071788,-0.14991,-0.021434,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,-0.0054843,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,0.061968,-0.066792
0.10979,-0.22871,0.055462,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.013555,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,0.14506,-0.25882
0.14581,-0.27549,0.052678,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.037545,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,0.075064,-0.32351
0.16981,-0.2776,0.055134,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.01577,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,0.19963,-0.28456
0.17591,-0.23409,-0.015487,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.16165,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,0.064919,-0.17452
0.16423,-0.1554,-0.025532,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.18769,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,0.12751,-0.10758
0.14044,-0.059795,-0.014208,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.2523,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,0.17669,-0.071645
0.11293,0.031827,-0.049699,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.31463,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.19892,0.044182
0.088807,0.10112,-0.017256,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.26388,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.079874,0.15742
0.070628,0.13622,0.040778,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.21582,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.059493,0.17125
0.055317,0.13392,0.019984,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.11712,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.086386,0.14868
0.036126,0.099745,0.0068103,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.12397,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.035868,0.13358
0.0068755,0.046137,0.0085627,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,0.095671,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0063906,-0.0088175
-0.033411,-0.011056,0.030272,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,0.047249,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.092401,-0.078776
-0.077884,-0.057002,0.011233,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,0.10458,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.046385,-0.0085636
-0.11289,-0.08207,0.094465,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,0.13933,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.18267,-0.12345
-0.12271,-0.08441,-0.015061,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,0.16291,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.17118,-0.1043
-0.096243,-0.069915,-0.0029737,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,0.044981,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.16064,-0.13634
-0.032922,-0.04947,0.045182,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,-0.1038,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,0.031822,-0.069485
0.054952,-0.034487,0.061968,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,-0.066792,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,0.084421,-0.032243
0.14468,-0.03244,0.14506,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,-0.25882,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.10736,0.1349
0.20997,-0.044097,0.075064,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,-0.32351,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,0.25392,-0.06302
0.22979,-0.063421,0.19963,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,-0.28456,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,0.27691,-0.12856
0.19587,-0.080037,0.064919,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,-0.17452,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,0.29647,-0.1287
0.11606,-0.083256,0.12751,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,-0.10758,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.1581,0.043896
0.011815,-0.066239,0.17669,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.071645,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.0023578,-0.027706
-0.089208,-0.028904,0.19892,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,0.044182,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,-0.027909,0.005545
-0.16286,0.021403,0.079874,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,0.15742,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,-0.12149,0.057203
-0.19654,0.07179,0.059493,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,0.17125,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,-0.12273,0.080778
-0.19255,0.10782,0.086386,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,0.14868,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,-0.15583,0.034246
-0.16562,0.11842,0.035868,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,0.13358,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,-0.21966,0.18598
-0.13595,0.10001,-0.0063906,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.0088175,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,-0.13967,0.12532
-0.12088,0.058307,-0.092401,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.078776,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,-0.043571,0.029412
-0.12843,0.0068734,-0.046385,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.0085636,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.10481,-0.016127
-0.15509,-0.037351,-0.18267,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.12345,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.14414,-0.09648
-0.18821,-0.060036,-0.17118,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.1043,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.14543,-0.063452
-0.21172,-0.05482,-0.16064,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.13634,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.24826,-0.057236
-0.21291,-0.025889,0.031822,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.24826,-0.069485,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.057236,-0.12495,-0.063565
-0.18774,0.013305,0.084421,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.24826,-0.12495,-0.032243,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.057236,-0.063565,-0.12495,-0.14232
-0.14273,0.044791,0.10736,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.24826,-0.12495,-0.12495,0.1349,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.057236,-0.063565,-0.14232,-0.16035,-0.026511
-0.092637,0.052429,0.25392,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.24826,-0.12495,-0.12495,-0.16035,-0.06302,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.057236,-0.063565,-0.14232,-0.026511,-0.18677,0.093521
-0.054914,0.027403,0.27691,0.29647,0.1581,-0.0023578,-0.027909,-0.12149,-0.12273,-0.15583,-0.21966,-0.13967,-0.043571,-0.10481,-0.14414,-0.14543,-0.24826,-0.12495,-0.12495,-0.16035,-0.18677,-0.12856,-0.1287,0.043896,-0.027706,0.005545,0.057203,0.080778,0.034246,0.18598,0.12532,0.029412,-0.016127,-0.09648,-0.063452,-0.057236,-0.063565,-0.14232,-0.026511,0.093521,-0.1136,0.0095671
